Name,Image URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/8932a2e1cc572a87455fda4b9d5dba3c.256p.jpg,,"
Western Digital
",WD7500BPVX,"
750 GB
",N/A,"
5400 RPM
","
8 MB
","
2.5",,
Toshiba Q,https://m.media-amazon.com/images/I/41FFfgU5MsL.jpg,,"
Toshiba
",HDTS251XZSTA,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
SanDisk SD6SB2M-128G-1022I,https://images-na.ssl-images-amazon.com/images/I/41F9WeMn4tL.jpg,,"
SanDisk
",SD6SB2M-128G-1022I,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar 7K4000,https://images-na.ssl-images-amazon.com/images/I/519QSXaF5PL.jpg,,"
Hitachi
",0B26887,"
2 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
Seagate STCL4000400 Retail Kit,https://m.media-amazon.com/images/I/41dY5akenxL.jpg,,"
Seagate
",STCL4000400,"
4 TB
",N/A,"
Hybrid
","
64 MB
","
3.5",,
Crucial M550,https://images-na.ssl-images-amazon.com/images/I/411%2BtOkrxmL.jpg,,"
Crucial
",CT1024M550SSD1,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Crucial M550,https://images-na.ssl-images-amazon.com/images/I/411%2BtOkrxmL.jpg,,"
Crucial
",CT128M550SSD1,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 730,https://m.media-amazon.com/images/I/416yMhxjyyL.jpg,,"
Intel
",SSDSC2BP240G4R5,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate Barracuda 7200.10,https://m.media-amazon.com/images/I/513o77vQwwL.jpg,,"
Seagate
",ST3160815AS,"
160 GB
",N/A,"
7200 RPM
","
8 MB
","
3.5",,
Intel Pro 2500,https://images-fe.ssl-images-amazon.com/images/I/41Lw%2BS7jCGL.jpg,,"
Intel
",SSDSC2BF180H501,"
180 GB
",N/A,"
SSD
",N/A,"
2.5",,
Toshiba PH2100U-1SHD,https://images-na.ssl-images-amazon.com/images/I/416t0g7vTZL.jpg,,"
Toshiba
",PH2100U-1SHD,"
1 TB
",N/A,"
Hybrid
","
32 MB
","
2.5",,
Crucial MX200,//cdna.pcpartpicker.com/static/forever/images/product/44d696ac412566154328aa5c4fcfd6b0.256p.jpg,,"
Crucial
",CT250MX200SSD6,"
250 GB
",N/A,"
SSD
",N/A,"
M.2-2260
","
M.2 SATA
",No
OCZ Vector 180,https://m.media-amazon.com/images/I/414+Si2i+HL.jpg,,"
OCZ
",VTR180-25SAT3-960G,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston Predator,https://m.media-amazon.com/images/I/41O9Da3-H9L.jpg,,"
Kingston
",SHPM2280P2H/240G,"
240 GB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x4
",No
OCZ Trion 100,https://m.media-amazon.com/images/I/41-MdmnQQsL.jpg,,"
OCZ
",TRN100-25SAT3-120G,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Patriot Ignite M2,//cdna.pcpartpicker.com/static/forever/images/product/a552d99855d1385192a8e62f87f2edf5.256p.jpg,,"
Patriot
",PI480GSM280SSDR,"
480 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 SATA
",No
Western Digital Red Pro,https://m.media-amazon.com/images/I/51eYQxfIfzL.jpg,,"
Western Digital
",WD6001FFWX,"
6 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Seagate ST2000NX0303,https://images-eu.ssl-images-amazon.com/images/I/41MaTPjgxIL.jpg,,"
Seagate
",ST2000NX0303,"
2 TB
",N/A,"
7200 RPM
","
128 MB
","
2.5",,
SanDisk SSD PLUS,https://m.media-amazon.com/images/I/41fXbhS5GhL.jpg,,"
SanDisk
",SDSSDA-480G-G25,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
AMD Radeon R3,//cdna.pcpartpicker.com/static/forever/images/product/139a2e1cd513ebf9337705fcf08a5feb.256p.jpg,,"
AMD
","R3 480GB, SSDR3SL480G, R3SL480G","
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
AMD Radeon R3,//cdna.pcpartpicker.com/static/forever/images/product/139a2e1cd513ebf9337705fcf08a5feb.256p.jpg,,"
AMD
","R3 120GB, SSDR3L120G","
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
OCZ RD400,//cdna.pcpartpicker.com/static/forever/images/product/a7fc8078d3f577e3a1db7f68519d67a8.256p.jpg,,"
OCZ
",RVD400-M22280-1T,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
OCZ RD400,//cdna.pcpartpicker.com/static/forever/images/product/a7fc8078d3f577e3a1db7f68519d67a8.256p.jpg,,"
OCZ
",RVD400-M22280-512G,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Kingston SSDNow KC400,https://m.media-amazon.com/images/I/41VXbaxyrfL.jpg,,"
Kingston
",SKC400S37/512G,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston SSDNow UV400,//cdna.pcpartpicker.com/static/forever/images/product/af10e89a1893a20176542f07479ba506.256p.jpg,,"
Kingston
",SUV400S37/960G,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
SanDisk Z410,//cdna.pcpartpicker.com/static/forever/images/product/d34e1bc47b58ed7dbb293fe0de499c3b.256p.jpg,$170.90 ,"
SanDisk
",SD8SBBU-480G-1122,"
480 GB
","
$0.356
","
SSD
",N/A,"
2.5",,
Seagate BarraCuda Pro,//cdna.pcpartpicker.com/static/forever/images/product/05462ff2f5c8f903f4563fbea5863979.256p.jpg,,"
Seagate
",ST8000DM005,"
8 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
ADATA SU800,https://images-na.ssl-images-amazon.com/images/I/41wBxGa-aYL.jpg,,"
ADATA
",ASU800NS38-128GT-C,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Intel Pro 6000p,//cdna.pcpartpicker.com/static/forever/images/product/fec0f6f934dea7f74ff061d6f84d47c5.256p.jpg,$104.19 ,"
Intel
",SSDPEKKF128G7X1,"
128 GB
","
$0.814
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Intel Pro 6000p,//cdna.pcpartpicker.com/static/forever/images/product/fec0f6f934dea7f74ff061d6f84d47c5.256p.jpg,,"
Intel
",SSDPEKKF256G7X1,"
256 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Hyundai Technology Sapphire,//cdna.pcpartpicker.com/static/forever/images/product/709eb4c1337198d5cfb7284e253c0830.256p.jpg,,"
Hyundai Technology
",SSDHYC2S3T480G,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
TEAMGROUP L5 LITE 3D,//cdna.pcpartpicker.com/static/forever/images/product/f273c42197d761d174e903eff33e2cab.256p.jpg,,"
TEAMGROUP
",T253TD480G3C101,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Corsair MP300,//cdna.pcpartpicker.com/static/forever/images/product/4d3c7bb168891e0bb9a6f95a74cd3b68.256p.jpg,,"
Corsair
",CSSD-F120GBMP300,"
120 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X2
",No
Seagate Nytro Enterprise,//cdna.pcpartpicker.com/static/forever/images/product/b2deaf277ffa172e788b064678da8da4.256p.jpg,,"
Seagate
",XP1920LE30012,"
1.92 TB
",N/A,"
SSD
",N/A,"
M.2-22110
","
M.2 PCIe 3.0 X4
",No
Lexar NM500,//cdna.pcpartpicker.com/static/forever/images/product/f1cff06428bc285b80d236d0f5440b0d.256p.jpg,,"
Lexar
",LNM500-512RBNA,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X2
",No
Lexar NS100,//cdna.pcpartpicker.com/static/forever/images/product/ff776b544037f30de92b1306ee8caf5f.256p.jpg,,"
Lexar
",LNS100-120RBNA,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
XPG SX6000 Lite,//cdna.pcpartpicker.com/static/forever/images/product/96d2aa779a981ff85145245c6702e713.256p.jpg,,"
XPG
",ASX6000LNP-128GT-C,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
TEAMGROUP T-Force Vulcan,//cdna.pcpartpicker.com/static/forever/images/product/255d846306f62b0bcb33cd39dcd17244.256p.jpg,,"
TEAMGROUP
",T253TV001T3C301,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston KC2000,//cdna.pcpartpicker.com/static/forever/images/product/820a5fc34269d4a88c72b95251b60308.256p.jpg,,"
Kingston
",SKC2000M8/2000G,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate IronWolf NAS,//cdna.pcpartpicker.com/static/forever/images/product/bc5be84bc8941fc906ad19b30ecaf5b8.256p.jpg,,"
Seagate
",ZA3840NM10011,"
3.84 TB
","
$0.224
","
SSD
",N/A,"
2.5",,
SanDisk X600,//cdna.pcpartpicker.com/static/forever/images/product/0567bd34a046bf2d9a48fc8754847df4.256p.jpg,,"
SanDisk
",SD9SN8W-512G-1122,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Seagate Barracuda Compute,//cdna.pcpartpicker.com/static/forever/images/product/8886c2cd36e2f18f4325aac36aba355d.256p.jpg,,"
Seagate
",ZA500CM1A002,"
500 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel Optane 900P,//cdna.pcpartpicker.com/static/forever/images/product/48ed2136e5e06d572de32c44977ef50c.256p.jpg,,"
Intel
",SSDPE21D280GASX,"
280 GB
",N/A,"
SSD
",N/A,"
2.5",,
HP S700,//cdna.pcpartpicker.com/static/forever/images/product/323c5be2d714e9343914f54bf333a2be.256p.jpg,,"
HP
",2LU80AA#ABC,"
500 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Kingston UV500,//cdna.pcpartpicker.com/static/forever/images/product/8ff024165a4c991ee5d7b9121ed266a7.256p.jpg,,"
Kingston
",SUV500/1920G,"
1.92 TB
",N/A,"
SSD
",N/A,"
2.5",,
Lenovo 4XB0W79582,https://m.media-amazon.com/images/I/41Oy+2fnGbL.jpg,$496.00 ,"
Lenovo
",4XB0W79582,"
1 TB
","
$0.496
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate BarraCuda 120,//cdna.pcpartpicker.com/static/forever/images/product/8e988ffd916a4a2b85a5359d126823a8.256p.jpg,,"
Seagate
",ZA250CM10003,"
250 GB
",N/A,"
SSD
",N/A,"
2.5",,
Zotac 10 Year Anniversary SONIX,https://m.media-amazon.com/images/I/31gvFKjGo+L.jpg,,"
Zotac
",ZTSSD-PG3-480G-LED,"
480 GB
",N/A,"
SSD
","
512 MB
","
PCIe
","
PCIe x4
",No
Western Digital WD Blue,//cdna.pcpartpicker.com/static/forever/images/product/a73ae6d5ffedeb534bf8288671698f56.256p.jpg,,"
Western Digital
",WDBNCE2500PNC-WRSN,"
250 GB
","
$0.260
","
SSD
",N/A,"
2.5",,
ADATA Falcon,//cdna.pcpartpicker.com/static/forever/images/product/b21f58fa4555c0f92ce200b170deaa4b.256p.jpg,,"
ADATA
",AFALCON-2T-C,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Inland Professional,https://m.media-amazon.com/images/I/41xk-VEWnHL.jpg,,"
Inland
",2TB QLC NVME,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Apacer AS350 PANTHER,//cdna.pcpartpicker.com/static/forever/images/product/64bd62dfb7746a628bd8f0e85e9987b2.256p.jpg,,"
Apacer
",AP240GAS350-1,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Neo Forza eSports,//cdna.pcpartpicker.com/static/forever/images/product/fb4dffcec685224e16747855e1c26566.256p.jpg,,"
Neo Forza
",NFP075PCI51-3400200,"
512 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Neo Forza eSports,/static/forever/img/no-image.png,,"
Neo Forza
",NFP075PCI56-3400200,"
256 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Neo Forza NFS01,//cdna.pcpartpicker.com/static/forever/images/product/ad8976811fc44e32d3a7fafaa28fb181.256p.jpg,,"
Neo Forza
",NFS011SA348-6007200,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Neo Forza NFS10,//cdna.pcpartpicker.com/static/forever/images/product/d8e0dafd5f9b6cb872175b7a4a5f8830.256p.jpg,,"
Neo Forza
",NFS101SA396-6007200,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
TEAMGROUP T-Create Expert,//cdna.pcpartpicker.com/static/forever/images/product/886dd637424f11f3f249cf055fa4c83d.256p.jpg,,"
TEAMGROUP
",T253TE002T3C701,"
2 TB
",N/A,"
SSD
",N/A,"
2.5",,
Sabrent Rocket 4.0,//cdna.pcpartpicker.com/static/forever/images/product/acc4d522cb2bce750c9eeb7b3d93e219.256p.jpg,,"
Sabrent
",SB-NVMe4-HTSK-2TB,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Sabrent Rocket Q4,//cdna.pcpartpicker.com/static/forever/images/product/565e8a2963f6ebbb12ba876da85b6070.256p.jpg,,"
Sabrent
",SB-RKTQ4-HTSS-4TB,"
4 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
ADATA XPG GAMMIX S41,/static/forever/img/no-image.png,,"
ADATA
",AGAMMIXS41-512G-C,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
ADATA XPG GAMMIX S41,/static/forever/img/no-image.png,,"
ADATA
",AGAMMIXS41-1T-C,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
SanDisk Ultra,/static/forever/img/no-image.png,,"
SanDisk
",SDSSDH3N-250G-G25,"
250 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Kingston DC450R,https://m.media-amazon.com/images/I/41k0OeNBDGL.jpg,,"
Kingston
",SEDC450R/7680G,"
7.68 TB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate IronWolf Pro 125,https://m.media-amazon.com/images/I/41uf0g0y0yL.jpg,,"
Seagate
",ZA960NX1A001,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
TEAMGROUP T-Force Delta RGB Lite,https://m.media-amazon.com/images/I/51csCOiPQ9L.jpg,,"
TEAMGROUP
",T253TR001T3C323,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
KingSpec NE-2280,/static/forever/img/no-image.png,,"
KingSpec
",NE-2280-128GB,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate SkyHawk Surveillance,/static/forever/img/no-image.png,,"
Seagate
",ST3000VX014,"
3 TB
",N/A,"
5000 RPM
","
256 MB
","
3.5",,
Toshiba MG08ADA400E,//cdna.pcpartpicker.com/static/forever/images/product/d80b2f529f4966aceb488eb04c339788.256p.jpg,$179.99 ,"
Toshiba
",MG08ADA400E,"
4 TB
","
$0.045
","
7200 RPM
","
256 MB
","
3.5",,
Western Digital SN530,/static/forever/img/no-image.png,,"
Western Digital
",SDBPMPZ-512G,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2242
","
M.2 PCIe 3.0 X4
",No
Netac NV2000,//cdna.pcpartpicker.com/static/forever/images/product/9b37daa750351065c9cdfd3c2c6f1118.256p.jpg,,"
Netac
",NT01NV2000-512-E4X,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Addlink S95,https://m.media-amazon.com/images/I/415s21nMWBL.jpg,$334.44 ,"
Addlink
",ad4TBS95M2P,"
4 TB
","
$0.084
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
KIOXIA BG5,//cdna.pcpartpicker.com/static/forever/images/product/30b6f21edf10c76c2fd4448f55a73ba1.256p.jpg,,"
KIOXIA
",KBG50ZNV256G,"
256 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Micron 2300,/static/forever/img/no-image.png,,"
Micron
",MTFDHBA512TDV-1AZ1AA,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
GeIL Zenith P4L,/static/forever/img/no-image.png,,"
GeIL
",GZ80P4L-1TBP,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
OWC Mercury Electra 6G,//cdna.pcpartpicker.com/static/forever/images/product/899a468c8c87090175fe97d68c05a026.256p.jpg,$69.98 ,"
OWC
",S3D7E6GD05,"
500 GB
","
$0.140
","
SSD
",N/A,"
2.5",,
Micron 5400 Max,/static/forever/img/no-image.png,,"
Micron
",MTFDDAK1T9TGB-1BC1ZABYY,"
1.92 TB
",N/A,"
SSD
",N/A,"
2.5",,
Gigabyte 4000E,//cdna.pcpartpicker.com/static/forever/images/product/e9d16bdeee57ba3db0d0b38536acef6e.256p.jpg,,"
Gigabyte
",G440E500G,"
500 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Lexar NM1090 w/ Heatsink,/static/forever/img/no-image.png,,"
Lexar
","LNM1090001T-RNANU, LNM1090001T-RNANG","
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Seagate Enterprise Capacity,//cdna.pcpartpicker.com/static/forever/images/product/4b1cb4490610b33f6755ac3b540f829a.256p.jpg,$399.95 ,"
Seagate
",ST8000NM0085,"
8 TB
","
$0.050
","
7200 RPM
","
256 MB
","
3.5",,
Toshiba N300,//cdna.pcpartpicker.com/static/forever/images/product/4e29acdee6979585cdce141b67c7c465.256p.jpg,$411.83 ,"
Toshiba
",HDWG31GUZSVA,"
16 TB
","
$0.026
","
7200 RPM
",N/A,"
3.5",,
Toshiba S300 Pro,//cdna.pcpartpicker.com/static/forever/images/product/04ddfcef985fba3fbfc2f6fbdc51da66.256p.jpg,$149.69 ,"
Toshiba
",HDWT360UZSVAR,"
6 TB
","
$0.025
","
7200 RPM
","
256 MB
","
3.5",,
Addlink S70,https://m.media-amazon.com/images/I/41WnMdD4JVL.jpg,$67.88 ,"
Addlink
",ad1TBS70M2P,"
1 TB
","
$0.068
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Corsair CSSD-F4000GBMP600PHX,//cdna.pcpartpicker.com/static/forever/images/product/eb771ed624b938d992adbd8783d2cc3b.256p.jpg,$361.99 ,"
Corsair
",CSSD-F4000GBMP600PHX,"
4 TB
","
$0.090
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Red SA500,//cdna.pcpartpicker.com/static/forever/images/product/f673076df0560ea0249d66116781265d.256p.jpg,$69.98 ,"
Western Digital
",WDS500G1R0B,"
500 GB
","
$0.140
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Hitachi 7K1000.B,https://images-na.ssl-images-amazon.com/images/I/51Rp-E2SjtL.jpg,$38.29 ,"
Hitachi
",HDT721016SLA380,"
160 GB
","
$0.239
","
7200 RPM
","
8 MB
","
3.5",,
Intel 320,https://images-na.ssl-images-amazon.com/images/I/31Bf0KXbGgL.jpg,$99.00 ,"
Intel
",SSDSA2CT040G3K5,"
40 GB
","
$2.475
","
SSD
",N/A,"
2.5",,
Seagate BarraCuda,https://m.media-amazon.com/images/I/41CTKufxpYL.jpg,$43.00 ,"
Seagate
",ST3160318AS-FFP,"
160 GB
","
$0.269
","
7200 RPM
","
8 MB
","
3.5",,
Seagate Constellation ES,https://m.media-amazon.com/images/I/41fGMuGqjzL.jpg,$99.00 ,"
Seagate
",ST31000524NS,"
1 TB
","
$0.099
","
7200 RPM
","
32 MB
","
3.5",,
Hitachi A7K2000,/static/forever/img/no-image.png,,"
Hitachi
",0A39289,"
1 TB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
Western Digital Caviar SE16,/static/forever/img/no-image.png,$79.98 ,"
Western Digital
",WD3200KSRTL,"
320 GB
","
$0.250
","
7200 RPM
","
16 MB
","
3.5",,
SanDisk Ultra Plus,//cdna.pcpartpicker.com/static/forever/images/product/e53830a995d05b2e110c2fba26f180c4.256p.jpg,,"
SanDisk
",SDSSDHP-128G-G25,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Western Digital SE,https://m.media-amazon.com/images/I/412jeC9NlcL.jpg,$104.00 ,"
Western Digital
",WD1002F9YZ,"
1 TB
","
$0.104
","
7200 RPM
","
128 MB
","
3.5",,
Western Digital Purple,//cdna.pcpartpicker.com/static/forever/images/product/cfabe01479f56375121f7131c8265b31.256p.jpg,$258.02 ,"
Western Digital
",WD101PURZ,"
10 TB
","
$0.026
","
7200 RPM
","
256 MB
","
3.5",,
Nextorage G-Series,//cdna.pcpartpicker.com/static/forever/images/product/500b4a18f8542f836953eca398889a2b.256p.jpg,,"
Nextorage
","NE1N1TB/GHNN SYM, NE1N1TB/GHNEL SYM","
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
VisionTek DLX3,//cdna.pcpartpicker.com/static/forever/images/product/a18a1df802423bb26842201464f5a1c9.256p.jpg,$75.00 ,"
VisionTek
",901556,"
1 TB
","
$0.075
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
OWC Mercury Electra 6G,//cdna.pcpartpicker.com/static/forever/images/product/0993dc948b533386828b0c604ad2aa04.256p.jpg,$23.99 ,"
OWC
",S3D7E6G120,"
120 GB
","
$0.200
","
SSD
",N/A,"
2.5",,
Western Digital AV-GP,https://images-na.ssl-images-amazon.com/images/I/51LWZvE9suL.jpg,$49.95 ,"
Western Digital
",WD1600AVVS,"
160 GB
","
$0.312
","
5400 RPM
","
8 MB
","
3.5",,
Hitachi 7K1000,https://images-na.ssl-images-amazon.com/images/I/41NDnkFj-WL.jpg,,"
Hitachi
",HDS721010KLA330,"
1 TB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
OCZ Vertex 2,https://m.media-amazon.com/images/I/41KUkjZAOuL.jpg,,"
OCZ
",OCZSSD2-2VTX100G,"
100 GB
",N/A,"
SSD
",N/A,"
2.5",,
Corsair Nova,https://images-na.ssl-images-amazon.com/images/I/41atN3ApgnL.jpg,,"
Corsair
",CSSD-V32GB2-BRKT,"
32 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate Pipeline HD,https://images-na.ssl-images-amazon.com/images/I/512LsJOoTXL.jpg,,"
Seagate
",ST31000322CS,"
1 TB
",N/A,"
5900 RPM
","
8 MB
","
3.5",,
Intel 510,https://images-na.ssl-images-amazon.com/images/I/41LdN6Gnm8L.jpg,,"
Intel
",SSDSC2MH250A2K5,"
250 GB
",N/A,"
SSD
",N/A,"
2.5",,
SanDisk Ultra,https://images-na.ssl-images-amazon.com/images/I/41SFkMaOlkL.jpg,,"
SanDisk
",SDSSDH-120G-G25,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate SV35.5,https://m.media-amazon.com/images/I/51yBu7a2sAL.jpg,,"
Seagate
",ST3000VX000,"
3 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
OCZ Agility 4,https://images-na.ssl-images-amazon.com/images/I/41wzl2xemHL.jpg,,"
OCZ
",AGT4-25SAT3-256G,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
Toshiba HDKPC08,https://images-na.ssl-images-amazon.com/images/I/41npol0YVTL.jpg,,"
Toshiba
",HDKPC08,"
3 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
Samsung ST750LM022/HN-M750MBB,//cdna.pcpartpicker.com/static/forever/images/product/a8613861e533cdbbffde865e977b3d76.med.256p.jpg,,"
Samsung
",ST750LM022 / HN-M750MBB,"
750 GB
",N/A,"
5400 RPM
","
8 MB
","
2.5",,
Seagate BarraCuda,https://m.media-amazon.com/images/I/31CUUO0UpZL.jpg,,"
Seagate
",ST3500320AS,"
500 GB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
Seagate Momentus XT,https://m.media-amazon.com/images/I/51jWqtWNaeL.jpg,,"
Seagate
",ST500LX003,"
500 GB
",N/A,"
Hybrid
","
32 MB
","
2.5",,
Seagate Constellation ES.3,https://images-na.ssl-images-amazon.com/images/I/41laERt3kQL.jpg,,"
Seagate
",ST4000NM0053,"
4 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Toshiba DT01ACA,https://images-na.ssl-images-amazon.com/images/I/41sfrBP9j2L.jpg,,"
Toshiba
",HDKPC03,"
1 TB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
Toshiba DT01ACA,https://images-na.ssl-images-amazon.com/images/I/41sfrBP9j2L.jpg,,"
Toshiba
",HDKPC05,"
500 GB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
Western Digital AV-GP,https://images-na.ssl-images-amazon.com/images/I/51%2BHtR8levL.jpg,,"
Western Digital
",WD30EURX,"
3 TB
",N/A,"
5900 RPM
","
64 MB
","
3.5",,
Toshiba MQ01ABF050H,https://m.media-amazon.com/images/I/31lPeUdp0YL.jpg,,"
Toshiba
",MQ01ABF050H,"
500 GB
",N/A,"
Hybrid
","
32 MB
","
2.5",,
Crucial M550,https://images-na.ssl-images-amazon.com/images/I/41spdEhfuSL.jpg,$177.77 ,"
Crucial
",CT128M550SSD4,"
128 GB
","
$1.389
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
SanDisk EXTREME PRO,https://m.media-amazon.com/images/I/41B53OcxAIL.jpg,,"
SanDisk
",SDSSDXPS-240G-G25,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Transcend TS1TSSD370S,//cdna.pcpartpicker.com/static/forever/images/product/a13bfec812274c1c800c1bfabf8d9df2.256p.jpg,$450.10 ,"
Transcend
",TS1TSSD370S,"
1 TB
","
$0.450
","
SSD
",N/A,"
2.5",,
SanDisk Z400s,https://m.media-amazon.com/images/I/31rMn84uiSL.jpg,$181.44 ,"
SanDisk
",SD8SNAT-128G-1122,"
128 GB
","
$1.417
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Samsung SM961,/static/forever/img/no-image.png,,"
Samsung
",MZVPW512HMJP-00000,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
OCZ RD400A,https://images-na.ssl-images-amazon.com/images/I/41w3JFmVHuL.jpg,,"
OCZ
",RVD400-M22280-256G-A,"
256 GB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x4
",No
Toshiba VX500,https://m.media-amazon.com/images/I/41g5HpDgRvL.jpg,,"
Toshiba
",VX500-25SAT3-1T,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
OCZ RD400A,https://m.media-amazon.com/images/I/41w3JFmVHuL.jpg,,"
OCZ
",RVD400-M22280-512G-A,"
512 GB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x4
",No
